Stock,% of Portfolio,RecentActivity,Shares,ReportedPrice*,Value, ,Current Price,+/-Reported Price,52Week Low,52Week High
TRIPLE FLAG PRECIOUS METAL,0.00845687841427268,Add 257.69%,68784.0,29.969993021632938,2061456.0,,,,,
KRATOS DEFENSE &AMP; SEC SOLUTIO,0.008398809207870004,Reduce 45.15%,41061.0,49.85998879715545,2047301.0,,,,,
ELANCO ANIMAL HEALTH INC,0.008373690327558908,Reduce 3.77%,82941.0,24.60999987943237,2041178.0,,,,,
RPM INTL INC,0.008331661431790954,Reduce 67.13%,18272.0,111.15001094570928,2030933.0,,,,,
ACUSHNET HLDGS CORP,0.008207502863668248,Buy 100%,16879.0,118.53000770187808,2000668.0,,,,,
SPACE EXPLORATION TECHN CORP,0.008128716632021244,Buy 100%,11597.0,170.8599637837372,1981463.0,,,,,
ENSIGN GROUP INC,0.008093883312942113,Add 94.26%,12308.0,160.29996750081247,1972972.0,,,,,
OSHKOSH CORP,0.008005788778269487,Reduce 35.13%,12715.0,153.4799842705466,1951498.0,,,,,
VISTANCE NETWORKS INC,0.007998847549217328,Reduce 32.11%,152567.0,12.779998295830683,1949806.0,,,,,
DENISON MINES CORP,0.007987504465098402,Add 9.21%,636288.0,3.0599995599476966,1947041.0,,,,,
LPL FINL HLDGS INC,0.00797335535221371,Buy 100%,6900.0,281.68,1943592.0,,,,,
OREILLY AUTOMOTIVE INC,0.00794337515013736,Reduce 69.24%,21026.0,92.08998382954438,1936284.0,,,,,
ALLEGIANT TRAVEL CO,0.007919737229452639,Buy 100%,16416.0,117.60002436647173,1930522.0,,,,,
TWIST BIOSCIENCE CORP,0.007870020471247482,Buy 100%,18647.0,102.87998069394541,1918403.0,,,,,
SPROUTS FMRS MKT INC,0.007841734552621805,Reduce 86.30%,22600.0,84.58,1911508.0,,,,,
MOLINA HEALTHCARE INC,0.00781157384577105,Add 298.95%,8326.0,228.6999759788614,1904156.0,,,,,
RH,0.007788424108453474,Buy 100%,11525.0,164.72997830802603,1898513.0,,,,,
BIO-TECHNE CORP,0.007753041070288652,Add 347.55%,26750.0,70.65001869158878,1889888.0,,,,,
SPS COMM INC,0.0076912797207731275,Buy 100%,32794.0,57.17000060986766,1874833.0,,,,,
ACADIA HEALTHCARE COMPANY IN,0.007685212298924342,Buy 100%,63439.0,29.530005201847445,1873354.0,,,,,
BALL CORP,0.007680683270039245,Buy 100%,30004.0,62.40001333155579,1872250.0,,,,,
LATTICE SEMICONDUCTOR CORP,0.0076555028540096015,Buy 100%,12200.0,152.96,1866112.0,,,,,
CDW CORP,0.007586431061130632,Reduce 52.78%,13149.0,140.63997262149212,1849275.0,,,,,
QNITY ELECTRONICS INC,0.007516280341986462,Add 1.07%,11219.0,163.31000980479544,1832175.0,,,,,
TERADATA CORP DEL,0.0075008389790122715,Reduce 68.08%,52768.0,34.64999620982414,1828411.0,,,,,
GOODYEAR TIRE &AMP; RUBR CO,0.007500432843269859,Add 258.90%,277017.0,6.599999278022649,1828312.0,,,,,
GPGI INC,0.007478460489367159,Buy 100%,115013.0,15.849999565266534,1822956.0,,,,,
ARGENX SE,0.007452279092315808,Add 61.29%,1958.0,927.7701736465781,1816574.0,,,,,
FTAI AVIATION LTD,0.007450203287410139,Buy 100%,6713.0,270.5300163861165,1816068.0,,,,,
EXTREME NETWORKS INC,0.007349091897074095,Add 183.63%,55342.0,32.37000831195114,1791421.0,,,,,
SNOWFLAKE INC,0.007329273293320559,,7020.0,254.5,1786590.0,,,,,
TEXAS ROADHOUSE INC,0.0072936605218064925,Add 142.26%,9201.0,193.22997500271708,1777909.0,,,,,
GENTEX CORP,0.007210673451773311,Add 497.66%,69556.0,25.269998274771407,1757680.0,,,,,
WOLFSPEED INC,0.007206197753844288,Buy 100%,36406.0,48.24998626600011,1756589.0,,,,,
ARM HOLDINGS PLC,0.007162359707951036,Reduce 99.17%,4924.0,354.57006498781476,1745903.0,,,,,
AXALTA COATING SYS LTD,0.007147484473587483,Reduce 54.25%,50914.0,34.219998428722946,1742277.0,,,,,
PIPER SANDLER COMPANIES,0.0071277315079337315,Reduce 62.13%,24018.0,72.33999500374719,1737462.0,,,,,
BGC GROUP INC,0.007117270435780652,Buy 100%,162293.0,10.689998952511814,1734912.0,,,,,
DILLARDS INC,0.007099482510739184,Buy 100%,3275.0,528.4201526717558,1730576.0,,,,,
FIRST INTST BANCSYSTEM INC,0.007088397876638158,Buy 100%,44810.0,38.56000892657889,1727874.0,,,,,
PRINCIPAL FINANCIAL GROUP IN,0.00707977877366027,Reduce 92.75%,16012.0,107.77997751686236,1725773.0,,,,,
MDU RES GROUP INC,0.007018087164625765,Add 53.26%,80657.0,21.210000371945398,1710735.0,,,,,
UNITED NAT FOODS INC,0.007010477247432056,Reduce 27.01%,37418.0,45.66999839649367,1708880.0,,,,,
GENERAC HLDGS INC,0.006994695386815235,Buy 100%,5823.0,292.81006354113,1705033.0,,,,,
AUTOLIV INC,0.006888870360438452,Buy 100%,14455.0,116.16997578692494,1679237.0,,,,,
GRANITE CONSTR INC,0.006873498737945283,Reduce 69.09%,10599.0,158.08000754788188,1675490.0,,,,,
POLARIS INC,0.006856330272470525,Reduce 76.01%,24420.0,68.44000819000819,1671305.0,,,,,
NATERA INC,0.006832995927997307,Reduce 75.69%,6136.0,271.4499674054759,1665617.0,,,,,
ATKORE INC,0.006797284699333565,Buy 100%,21790.0,76.04001835704452,1656912.0,,,,,
EBAY INC.,0.006778512202795335,Add 268.64%,14786.0,111.75003381577167,1652336.0,,,,,
CLOUDFLARE INC,0.00676188114926256,Reduce 23.27%,6720.0,245.2800595238095,1648282.0,,,,,
KRAFT HEINZ CO,0.006675706529008617,Add 4.70%,68894.0,23.61999593578541,1627276.0,,,,,
SOUTHERN CO,0.006663867056760075,Add 44.18%,16972.0,95.709992929531,1624390.0,,,,,
JACOBS SOLUTIONS INC,0.0066566386610213595,Reduce 86.87%,12878.0,126.0,1622628.0,,,,,
PBF ENERGY INC,0.00665206450594266,Add 273.59%,35622.0,45.51998764808265,1621513.0,,,,,
EQUINOR ASA,0.0066053629979463315,Add 30.30%,51278.0,31.399996099691876,1610129.0,,,,,
FEDERATED HERMES INC,0.006604583545511396,Reduce 79.79%,29155.0,55.219996570056594,1609939.0,,,,,
ENOVIS CORPORATION,0.00654625999147206,Add 50.49%,77088.0,20.700005188875053,1595722.0,,,,,
GAMING &AMP; LEISURE P,0.0065227369374619626,Buy 100%,35706.0,44.52999495883045,1589988.0,,,,,
NORTHROP GRUMMAN CORP,0.006458284425855294,Reduce 73.11%,3091.0,509.3099320608217,1574277.0,,,,,
INGEVITY CORP,0.006371248305541685,Add 19.77%,20799.0,74.6699841338526,1553061.0,,,,,
TYSON FOODS INC,0.00632974861695324,Add 71.57%,26951.0,57.25000927609365,1542945.0,,,,,
URBAN OUTFITTERS INC,0.00630720192967743,Reduce 69.20%,21697.0,70.85998064248514,1537449.0,,,,,
ABM INDS INC,0.006262469564674621,Add 5.37%,34506.0,44.239987248594446,1526545.0,,,,,
HERBALIFE LTD,0.006254806316524837,Reduce 40.00%,115945.0,13.150002156194747,1524677.0,,,,,
HERSHEY CO,0.006215152699492818,Reduce 40.20%,8635.0,175.45002895193977,1515011.0,,,,,
NEWELL BRANDS INC,0.006170129065422218,Add 122.71%,244957.0,6.140000081646983,1504036.0,,,,,
POWER INTEGRATIONS INC,0.0061359398201972165,Buy 100%,17857.0,83.75998207985664,1495702.0,,,,,
MCCORMICK &AMP; CO INC,0.006121905573987147,Add 27.92%,29597.0,50.420008784674124,1492281.0,,,,,
PROGYNY INC,0.006119140569033745,Buy 100%,51738.0,28.83000889095056,1491607.0,,,,,
AEGON LTD,0.006107658003952778,Add 180.06%,176399.0,8.440002494345206,1488808.0,,,,,
MACYS INC,0.006087269169207368,Reduce 74.99%,63008.0,23.549993651599795,1483838.0,,,,,
THOR INDS INC,0.0060325721201810985,Buy 100%,19565.0,75.15997955532839,1470505.0,,,,,
LIONSGATE STUDIOS CORP,0.005943972992616383,Buy 100%,94638.0,15.310002324647604,1448908.0,,,,,
LINCOLN ELEC HLDGS INC,0.005888340600668191,Reduce 42.03%,5406.0,265.5099889012209,1435347.0,,,,,
PPG INDS INC,0.005873407932967326,Buy 100%,11804.0,121.28998644527279,1431707.0,,,,,
BECTON DICKINSON &AMP; CO,0.005824470627197105,Reduce 1.20%,9382.0,151.3299936047751,1419778.0,,,,,
CORE &AMP; MAIN INC,0.0058136936716888165,Buy 100%,29371.0,48.250008511797354,1417151.0,,,,,
NEXSTAR MEDIA GROUP INC,0.005794482220358282,Buy 100%,7909.0,178.58996080414718,1412468.0,,,,,
INTERPARFUMS INC,0.005771947840226181,Reduce 29.88%,12578.0,111.85999363968834,1406975.0,,,,,
STRIDE INC,0.005747661743306094,Reduce 46.33%,16246.0,86.23999753785547,1401055.0,,,,,
DARDEN RESTAURANTS INC,0.005717316429299696,Reduce 9.68%,6765.0,206.010051736881,1393658.0,,,,,
FIRSTCASH HOLDINGS INC,0.005716803631645132,Reduce 50.89%,6442.0,216.31993169823036,1393533.0,,,,,
LENNAR CORP,0.0056570893703666225,Buy 100%,15239.0,90.4899927816786,1378977.0,,,,,
TRAVEL PLUS LEISURE CO,0.005575456086141487,Reduce 85.31%,17782.0,76.42998537847261,1359078.0,,,,,
WESCO INTL INC,0.005556392320535466,Add 279.21%,3921.0,345.4299923488906,1354431.0,,,,,
DONALDSON INC,0.005555362622845103,Buy 100%,15085.0,89.7699701690421,1354180.0,,,,,
CHURCH &AMP; DWIGHT CO INC,0.005516053605836949,Reduce 24.85%,13879.0,96.88003458462425,1344598.0,,,,,
MCGRATH RENTCORP,0.00545467377777642,Reduce 55.91%,10986.0,121.03003823047516,1329636.0,,,,,
GRAPHIC PACKAGING HLDG CO,0.005383111839486894,Reduce 45.15%,124143.0,10.57000394706105,1312192.0,,,,,
CALLAWAY GOLF CO,0.005357012490060273,Add 61.76%,69496.0,18.79000230229078,1305830.0,,,,,
ELASTIC N V,0.005280457953805926,Add 163.53%,22574.0,57.019978736599626,1287169.0,,,,,
WASTE CONNECTIONS INC,0.0052203252496412925,,7634.0,166.68993974325386,1272511.0,,,,,
ACADIA PHARMACEUTICALS INC,0.005217018730364673,Reduce 64.56%,50265.0,25.30000994727942,1271705.0,,,,,
LCI INDS,0.0051979877838085435,Add 61.28%,11967.0,105.88000334252528,1267066.0,,,,,
CHURCHILL DOWNS INC,0.005197232945661028,Add 240.97%,14133.0,89.63999150923371,1266882.0,,,,,
MILLICOM INTL CELLULAR S A,0.0051940330882965565,Reduce 22.19%,13950.0,90.76,1266102.0,,,,,
INTERDIGITAL INC,0.005044427449363833,Buy 100%,4343.0,283.1300944047893,1229634.0,,,,,
PLANET FITNESS MASTER ISSUER,0.0050339950938794115,Buy 100%,23521.0,52.17001828153565,1227091.0,,,,,
MUELLER WTR PRODS INC,0.005012227859038536,Reduce 5.48%,47301.0,25.830003594004356,1221785.0,,,,,
IREN LIMITED,0.004989270933639075,Reduce 96.31%,26595.0,45.72998683963151,1216189.0,,,,,
TELEDYNE TECHNOLOGIES INC,0.00494099411124793,Buy 100%,1806.0,666.8997785160576,1204421.0,,,,,
FRESHPET INC,0.004898678048793422,Buy 100%,20198.0,59.120011882364594,1194106.0,,,,,
INTERNATIONAL PAPER CO,0.004893775703215803,Buy 100%,31310.0,38.1,1192911.0,,,,,
IMMUNOCORE HLDGS PLC,0.004781107904936535,Add 93.91%,36707.0,31.74999318930994,1165447.0,,,,,
HAWAIIAN ELEC INDS INC MTN B,0.004757129486609186,Add 222.68%,85706.0,13.52999789979698,1159602.0,,,,,
BROWN &AMP; BROWN INC,0.004741495311716881,Buy 100%,18017.0,64.15002497641117,1155791.0,,,,,
AAON INC,0.004728609732253031,Buy 100%,9086.0,126.86000440237729,1152650.0,,,,,
CORVEL CORP,0.004724888872471524,Buy 100%,18422.0,62.51997611551406,1151743.0,,,,,
ROCKET LAB CORP,0.0046984203087336186,Reduce 32.64%,11267.0,101.65003993964676,1145291.0,,,,,
PROTAGONIST THERAPEUTICS INC,0.0046611009466251685,Add 75.68%,9269.0,122.57999784226993,1136194.0,,,,,
SNAP ON INC,0.004660202525134374,Reduce 83.06%,2823.0,402.3999291533829,1135975.0,,,,,
SBA COMMUNICATIONS CORP,0.004622140632022116,Reduce 56.42%,6385.0,176.45998433829288,1126697.0,,,,,
SPECTRUM BRANDS HOLDINGS INC,0.0045636324708271375,Add 33.19%,12973.0,85.75001927079319,1112435.0,,,,,
GERDAU SA,0.004502720314227568,Add 463.96%,271680.0,4.039999263839811,1097587.0,,,,,
ENVISTA HOLDINGS CORPORATION,0.004501944964173869,Reduce 45.51%,41647.0,26.349989194899994,1097398.0,,,,,
MAGNOLIA OIL &AMP; GAS CORP,0.004499885568793146,Buy 100%,42881.0,25.580000466407032,1096896.0,,,,,
JONES LANG LASALLE INC,0.0044732529098057815,Reduce 61.53%,3518.0,309.94997157475837,1090404.0,,,,,
HUBBELL INC,0.004473027278837773,Reduce 74.68%,2084.0,523.2000959692898,1090349.0,,,,,
POOL CORP,0.004468838747595306,Reduce 22.58%,5069.0,214.89998027224306,1089328.0,,,,,
STIFEL FINL CORP,0.004453631220351596,Reduce 62.31%,15560.0,69.76998714652956,1085621.0,,,,,
BELDEN INC,0.004438070888321547,Buy 100%,9022.0,119.90999778319663,1081828.0,,,,,
BOEING CO,0.004435773554829107,Buy 100%,4995.0,216.47007007007008,1081268.0,,,,,
VISHAY INTERTECHNOLOGY INC,0.004429070263888664,Buy 100%,20075.0,53.78002490660025,1079634.0,,,,,
FRANKLIN ELEC INC,0.004405255940810774,Buy 100%,10018.0,107.18995807546416,1073829.0,,,,,
HILTON WORLDWIDE HLDGS INC,0.004403225262098707,Reduce 47.06%,3248.0,330.4599753694581,1073334.0,,,,,
OGE ENERGY CORP,0.004346366258160801,Reduce 95.80%,21773.0,48.65999173288017,1059474.0,,,,,
HORMEL FOODS CORP,0.004292674292537474,Add 152.62%,42159.0,24.819990986503473,1046386.0,,,,,
COPART INC,0.004278791834433154,Buy 100%,36999.0,28.190005135273925,1043002.0,,,,,
TRACTOR SUPPLY CO,0.004272055724442819,Buy 100%,32944.0,31.610004856726565,1041360.0,,,,,
GE HEALTHCARE TECHNOLOGIES I,0.004095144635999945,Reduce 78.28%,15595.0,64.01000320615582,998236.0,,,,,
SONOS INC,0.004033510460302751,Add 465.47%,72669.0,13.530005917241189,983212.0,,,,,
FABRINET,0.0040214330499424925,Buy 100%,1744.0,562.0802752293578,980268.0,,,,,
SLM CORP,0.0040185777926018875,Reduce 32.07%,37763.0,25.939994174191668,979572.0,,,,,
AMENTUM HOLDINGS INC,0.004004330222567519,Add 176.94%,47223.0,20.66999131779006,976099.0,,,,,
GEO GROUP INC,0.0039753427967504015,Reduce 59.23%,32793.0,29.54999542585308,969033.0,,,,,
ACI WORLDWIDE INC,0.003927086486265439,Buy 100%,19035.0,50.289992119779356,957270.0,,,,,
MATERION CORP,0.003919882704814143,Reduce 12.26%,3213.0,297.3899782135076,955514.0,,,,,
BERKLEY W R CORP,0.003905811537172944,Buy 100%,13499.0,70.52996518260612,952084.0,,,,,
THE CAMPBELLS COMPANY,0.0038736652778037215,Add 268.50%,42400.0,22.27,944248.0,,,,,
YETI HLDGS INC,0.0038731319682429764,Buy 100%,19050.0,49.56,944118.0,,,,,
STELLAR BANCORP INC,0.003872947361087334,Buy 100%,24010.0,39.31999167013744,944073.0,,,,,
DUCOMMUN INC DEL,0.0038559963218181108,Buy 100%,5075.0,185.21004926108375,939941.0,,,,,
COLUMBIA SPORTSWEAR CO,0.0038439558328889805,Add 295.43%,15157.0,61.820017153790324,937006.0,,,,,
GAMESTOP CORP,0.00381860721922864,Buy 100%,42157.0,22.08001043717532,930827.0,,,,,
ELEMENT SOLUTIONS INC,0.0037918186697542874,Reduce 87.53%,19357.0,47.75001291522447,924297.0,,,,,
ENPHASE ENERGY INC,0.003773788704219865,Reduce 66.67%,18682.0,49.240017128787066,919902.0,,,,,
DEERE &AMP; CO,0.003729044032073347,Buy 100%,1433.0,634.3300767620377,908995.0,,,,,
HELIOS TECHNOLOGIES INC,0.0037221561339772615,Add 55.82%,10166.0,89.25004918355302,907316.0,,,,,
ADAPTIVE BIOTECHNOLOGIES COR,0.0035274981443052826,Reduce 55.31%,40087.0,21.449996258138547,859866.0,,,,,
HERC HLDGS INC,0.00347940592906978,Reduce 86.42%,5917.0,143.34003718100388,848143.0,,,,,
CHEESECAKE FACTORY INC,0.0034219438750901087,Buy 100%,10487.0,79.5400019071231,834136.0,,,,,
LANDSTAR SYS INC,0.003402137578480281,Buy 100%,4010.0,206.80997506234414,829308.0,,,,,
HILTON GRAND VACATIONS INC,0.003360982489915702,Buy 100%,15644.0,52.36998210176426,819276.0,,,,,
CHEMOURS CO,0.003329857723474368,Reduce 73.50%,39556.0,20.51999696632622,811689.0,,,,,
NOVA LTD,0.0033142932890630823,Buy 100%,1488.0,542.940188172043,807895.0,,,,,
MODERNA INC,0.003311589819828228,Reduce 84.59%,11527.0,70.03001648303982,807236.0,,,,,
EXCELERATE ENERGY INC,0.0032865529871418616,Reduce 45.47%,21088.0,37.98999430955994,801133.0,,,,,
SILGAN HLDGS INC,0.003283410563114702,Buy 100%,17253.0,46.39001912710833,800367.0,,,,,
COMMVAULT SYS INC,0.0032722890075825473,Buy 100%,5628.0,141.72992181947407,797656.0,,,,,
PENTAIR PLC,0.0032706808741378387,Reduce 76.62%,10400.0,76.66,797264.0,,,,,
MARKETAXESS HLDGS INC,0.0032702296122018235,Add 25.25%,7024.0,113.49003416856492,797154.0,,,,,
QUEST DIAGNOSTICS INC,0.0032658400642787675,Add 8.21%,3756.0,211.94994675186368,796084.0,,,,,
LABCORP HOLDINGS INC,0.003213969555924447,Reduce 74.98%,2798.0,280.0,783440.0,,,,,
MEDLINE INC,0.0032112045509710453,Buy 100%,19847.0,39.440016123343575,782766.0,,,,,
NUTRIEN LTD,0.0032030120956417526,Buy 100%,12403.0,62.950012093848265,780769.0,,,,,
CAMTEK LTD,0.0031678998146385394,Buy 100%,4734.0,163.1199831009717,772210.0,,,,,
OTTER TAIL CORP,0.0031557116399848944,Reduce 43.76%,8549.0,89.9799976605451,769239.0,,,,,
AVIENT CORPORATION,0.003144680336839943,Reduce 55.00%,20740.0,36.95998071359691,766550.0,,,,,
FMC CORP,0.003114511425226714,Reduce 38.07%,66017.0,11.500007573806746,759196.0,,,,,
APPLIED INDL TECHNOLOGIES IN,0.0031101464915910767,Reduce 52.97%,2242.0,338.149866190901,758132.0,,,,,
WORKIVA INC,0.0030461944704952603,Buy 100%,15307.0,48.51002809172274,742543.0,,,,,
SHARKNINJA INC,0.0029940408978356213,Reduce 97.72%,4793.0,152.2699770498644,729830.0,,,,,
SANDISK CORP,0.002956881528595394,Reduce 96.65%,317.0,2273.728706624606,720772.0,,,,,
TIDEWATER INC NEW,0.0029540016569673706,Reduce 29.97%,10807.0,66.62996206162673,720070.0,,,,,
GENWORTH FINL INC,0.00291468853757798,Reduce 16.55%,75025.0,9.470003332222593,710487.0,,,,,
WEX INC,0.0028992348674600804,Buy 100%,5009.0,141.0900379317229,706720.0,,,,,
ROBLOX CORP,0.0028590889646796804,,12816.0,54.379993757802744,696934.0,,,,,
PARK AEROSPACE CORP,0.0028284893030366184,Buy 100%,18068.0,38.16000664157627,689475.0,,,,,
WERNER ENTERPRISES INC,0.0028190045976178276,Buy 100%,15757.0,43.610014596687186,687163.0,,,,,
ROGERS CORP,0.002763302465188615,Reduce 64.27%,4114.0,163.72994652406416,673585.0,,,,,
CLOROX CO DEL,0.0027426756923314877,Reduce 33.06%,7005.0,95.43997144896503,668557.0,,,,,
MORNINGSTAR INC,0.0027195874907324593,Buy 100%,4249.0,156.02000470698988,662929.0,,,,,
SERVICETITAN INC,0.0027183321620740898,Add 3.67%,9371.0,70.70995624799914,662623.0,,,,,
GLOBALFOUNDRIES INC,0.002665062741718123,Reduce 89.58%,7883.0,82.40999619434226,649638.0,,,,,
GUARDANT HEALTH INC,0.002612096897573657,Reduce 68.21%,4244.0,150.0299245994345,636727.0,,,,,
PRICESMART INC,0.0026108292617715778,Add 68.90%,3258.0,195.3400859422959,636418.0,,,,,
MAXLINEAR INC,0.002562585258430324,Buy 100%,4879.0,128.02992416478787,624658.0,,,,,
ATMOS ENERGY CORP,0.0025349926422336177,Buy 100%,3587.0,172.2698633955952,617932.0,,,,,
AMKOR TECHNOLOGY INC,0.002527530410764422,Reduce 99.55%,7145.0,86.22995101469559,616113.0,,,,,
APTIV PLC,0.002501422856575329,Add 13.83%,9934.0,61.380008053150796,609749.0,,,,,
NCINO INC,0.002489517746227003,Buy 100%,37116.0,16.350010777023385,606847.0,,,,,
INSTALLED BLDG PRODS INC,0.002474146123733833,Reduce 45.20%,2624.0,229.83993902439025,603100.0,,,,,
FIRST AMERN FINL CORP,0.00246125233950751,Reduce 65.27%,8747.0,68.59003086772607,599957.0,,,,,
DOW HLDGS INC,0.00245976317511866,Buy 100%,21915.0,27.35998174766142,599594.0,,,,,
MARZETTI COMPANY,0.0024451381860105333,Reduce 65.66%,5221.0,114.15993104769201,596029.0,,,,,
PLANET LABS PBC,0.0024227637987466566,Buy 100%,17826.0,33.129978682822845,590575.0,,,,,
RUSH STREET INTERACTIVE INC,0.002412159143250301,Buy 100%,19771.0,29.740023266400282,587990.0,,,,,
AAR CORP,0.002365350973341823,Buy 100%,4034.0,142.9300941993059,576580.0,,,,,
ERIE INDTY CO,0.002363459775591796,Add 48.15%,2403.0,239.74989596337912,576119.0,,,,,
HUNTINGTON INGALLS INDS INC,0.002361880358815743,Reduce 61.64%,2057.0,279.8901312591152,575734.0,,,,,
NEWMARKET CORP,0.002317619767655132,Reduce 74.70%,714.0,791.2394957983194,564945.0,,,,,
TEXAS INSTRS INC,0.0022805178317522163,Buy 100%,1865.0,298.0702412868633,555901.0,,,,,
RYAN SPECIALTY HOLDINGS INC,0.0022606951256174427,Buy 100%,14594.0,37.75996985062354,551069.0,,,,,
HAPPEN INC,0.0022184652131689,Buy 100%,26074.0,20.740009204571603,540775.0,,,,,
CARGURUS INC,0.0021971861616951684,Reduce 71.76%,15711.0,34.090000636496725,535588.0,,,,,
HERTZ GLOBAL HLDGS INC,0.0021714314122924143,Add 211.72%,233691.0,2.2649995078971803,529310.0,,,,,
BILL HOLDINGS INC,0.002169503293111259,Reduce 77.75%,14625.0,36.16,528840.0,,,,,
CINEMARK HLDGS INC,0.0021126360844108804,Buy 100%,16230.0,31.73000616142945,514978.0,,,,,
RAMBUS INC DEL,0.0021079552674200326,Reduce 92.53%,3871.0,132.74011883234306,513837.0,,,,,
10X GENOMICS INC,0.0021036928933153075,Reduce 61.90%,13375.0,38.34003738317757,512798.0,,,,,
PENUMBRA INC,0.0020466164631718674,Reduce 84.26%,1580.0,315.75,498885.0,,,,,
B2GOLD CORP,0.0020169890658818567,Reduce 76.23%,131416.0,3.741271991233944,491663.0,,,,,
AGILYSYS INC,0.0020165993396643886,Buy 100%,4704.0,104.5,491568.0,,,,,
CAVA GROUP INC,0.0020044891102542375,Reduce 0.92%,6226.0,78.47992290395118,488616.0,,,,,
TRINET GROUP INC,0.001991894799858179,Buy 100%,9811.0,49.48996024870044,485546.0,,,,,
STRATEGY INC,0.001985659180378697,,5568.0,86.92995689655173,484026.0,,,,,
KADANT INC,0.001974886327251645,Reduce 15.08%,1532.0,314.2297650130548,481400.0,,,,,
TELEFONAKTIEBOLAGET LM ERICS,0.0019679861220118504,Reduce 61.10%,43024.0,11.150009297136481,479718.0,,,,,
ASTERA LABS INC,0.0019656805837569365,Reduce 99.87%,992.0,483.02016129032256,479156.0,,,,,
ROGERS COMMUNICATIONS INC,0.001957114811735122,Reduce 40.11%,14679.0,32.50003406226582,477068.0,,,,,
SOMNIGROUP INTERNATIONAL INC,0.0019413370534995388,Buy 100%,6036.0,78.39993373094765,473222.0,,,,,
EVERPURE INC,0.001927077176321461,Buy 100%,5962.0,78.790003354579,469746.0,,,,,
DUTCH BROS INC,0.0019139659658896034,Reduce 10.71%,6497.0,71.8100661843928,466550.0,,,,,
GLAUKOS CORP,0.001897786174292843,Buy 100%,3310.0,139.76012084592145,462606.0,,,,,
ADVANCED ENERGY INDS,0.0018952426979262122,Reduce 55.80%,1239.0,372.87005649717514,461986.0,,,,,
FIGS INC,0.001883706801889171,Reduce 91.36%,44885.0,10.23001002562103,459174.0,,,,,
CHART INDS INC,0.0018334485293607958,Reduce 72.01%,2139.0,208.94015895278167,446923.0,,,,,
EXPONENT INC,0.001809605489614251,Buy 100%,7507.0,58.759957373118425,441111.0,,,,,
LITHIA MTRS INC,0.0018030416796358494,Buy 100%,1513.0,290.4897554527429,439511.0,,,,,
AGCO CORP,0.0017638680412084998,Reduce 26.71%,3592.0,119.69988864142539,429962.0,,,,,
CADENCE DESIGN SYSTEM INC,0.0017306305484303679,Reduce 95.58%,1124.0,375.3202846975089,421860.0,,,,,
VISTEON CORP,0.0017032840751078511,Buy 100%,4185.0,99.2100358422939,415194.0,,,,,
MEDICAL PROPERTIES TRUST INC,0.001689299057472619,Reduce 7.89%,89131.0,4.619997531722969,411785.0,,,,,
ROYAL CARIBBEAN GROUP,0.0016764832184897893,Buy 100%,1287.0,317.52991452991455,408661.0,,,,,
ORMAT TECHNOLOGIES INC,0.0016645863129039359,Buy 100%,3726.0,108.89989264626946,405761.0,,,,,
ST JOE CO,0.0016600367721126563,Buy 100%,6461.0,62.629933446834855,404652.0,,,,,
INTERNATIONAL FLAVORS&AMP;FRAGRA,0.0016542031859943516,Buy 100%,5090.0,79.22003929273085,403230.0,,,,,
NEXGEN ENERGY LTD,0.0016532596383099566,Reduce 28.83%,42918.0,9.389999533995061,403000.0,,,,,
FRANKLIN RESOURCES INC,0.001616133088119621,Reduce 70.91%,11841.0,33.269994088337135,393950.0,,,,,
V F CORP,0.0016009337656383846,Reduce 52.96%,23396.0,16.679988032142248,390245.0,,,,,
STANLEY BLACK &AMP; DECKER INC,0.001587322064695674,Add 40.93%,4111.0,94.11992216005838,386927.0,,,,,
JBS N.V.,0.0015634995368553118,Add 22.32%,32162.0,11.850009327778123,381120.0,,,,,
LUMEN TECHNOLOGIES INC,0.0015417281996332002,Reduce 64.52%,48934.0,7.679997547717334,375813.0,,,,,
PLUG PWR INC,0.0015315624989291501,Buy 100%,137762.0,2.7099998548220845,373335.0,,,,,
BAXTER INTL INC,0.001517216471745106,Add 7.98%,17347.0,21.319997694125785,369838.0,,,,,
EPR PPTYS,0.001490702781813599,Buy 100%,6264.0,58.01005747126437,363375.0,,,,,
ECHOSTAR CORP,0.00147985608582429,Reduce 89.94%,3554.0,101.5,360731.0,,,,,
COGNEX CORP,0.001474477864023237,Reduce 94.06%,4963.0,72.41990731412452,359420.0,,,,,
CBIZ INC,0.0014598856939650024,Buy 100%,11093.0,32.07996033534661,355863.0,,,,,
PRIMO BRANDS CORPORATION,0.001418107043452475,Reduce 31.80%,14144.0,24.439974547511312,345679.0,,,,,
EVERUS CONSTR GROUP,0.0014167245409757742,Buy 100%,2081.0,165.95002402691014,345342.0,,,,,
PEABODY ENGR CORP,0.0014046840520466433,Reduce 63.68%,14810.0,23.119986495611073,342407.0,,,,,
SOTERA HEALTH CO,0.001401078058939759,Reduce 97.23%,19241.0,17.750012993087676,341528.0,,,,,
PDF SOLUTIONS INC,0.0013959911062064974,Buy 100%,4807.0,70.79009777407947,340288.0,,,,,
CORNING INC,0.0013695676686621935,Buy 100%,1307.0,255.42999234889058,333847.0,,,,,
BLOCK H &AMP; R INC,0.0013683205447662973,Reduce 81.18%,8759.0,38.08003196711953,333543.0,,,,,
