Stock,% of Portfolio,RecentActivity,Shares,ReportedPrice*,Value, ,Current Price,+/-Reported Price,52Week Low,52Week High
NORTHROP GRUMMAN CORP,0.10689446045777154,Add 112.29%,441175.0,509.31000170000567,224694840.0,,,,,
AXALTA COATING SYS LTD,0.10658388424395733,Add 27.62%,6547107.0,34.21999991752082,224042001.0,,,,,
CORE &AMP; MAIN INC,0.10509165230766526,Add 19.12%,4578348.0,48.250000218419395,220905292.0,,,,,
NIO INC,0.10415720533523178,Reduce 14.10%,141676268.0,1.545361577423821,218941061.0,,,,,
COMFORT SYS USA INC,0.10411807640208559,Add 14.93%,110426.0,1981.9500027167514,218858811.0,,,,,
ADVANCED ENERGY INDS,0.1038725008390016,"Add 36,498.31%",585573.0,372.8700008367872,218342605.0,,,,,
HDFC BANK LTD,0.10380046126189045,Add 248.27%,8447200.0,25.83,218191176.0,,,,,
AST SPACEMOBILE INC,0.10367153796848479,Reduce 49.84%,2452399.0,88.86000035067703,217920176.0,,,,,
ROCKET LAB CORP,0.10270729687051841,Reduce 61.00%,2123889.0,101.65000007062515,215893317.0,,,,,
VISTRA CORP,0.10222630499501718,Add 128.11%,1354613.0,158.62999985973855,214882260.0,,,,,
HUNTINGTON BANCSHARES INC,0.10219855651583723,Add 139.35%,12116409.0,17.730000035489063,214823932.0,,,,,
SANMINA CORP,0.10193885267243015,Add 628.33%,846681.0,253.08000061416283,214278028.0,,,,,
WELLTOWER INC,0.10143159517348897,Reduce 56.39%,939383.0,226.97000052161897,213211760.0,,,,,
LOCKHEED MARTIN CORP,0.09992979722397255,Reduce 60.96%,412309.0,509.45999966044883,210054943.0,,,,,
SPDR SERIES TRUST,0.0998655206369049,Reduce 32.31%,1639069.0,128.07260219063383,209919832.0,,,,,
NASDAQ INC,0.09981728810175647,Add 52.45%,2661995.0,78.8200000375658,209818446.0,,,,,
WILLIAMS SONOMA INC,0.09977303839248403,Add 12.21%,899723.0,233.10000077801723,209725432.0,,,,,
SPOTIFY TECHNOLOGY S A,0.09949918486082689,Reduce 25.43%,455535.0,459.1300009878494,209149785.0,,,,,
OCCIDENTAL PETE CORP,0.09928870878330553,Add 127.41%,4315068.0,48.367107772113904,208707359.0,,,,,
AMERICAN AIRLINES GROUP INC,0.09905727577249596,Reduce 40.88%,11523015.0,18.069999995660858,208220881.0,,,,,
ASTRAZENECA PLC,0.09874131522718814,"Add 4,277.50%",1094593.0,189.61999939703617,207556724.0,,,,,
TERAWULF INC,0.09861129251780071,Reduce 11.84%,8392041.0,24.700000035748158,207283413.0,,,,,
TRANSOCEAN LTD,0.09816639155274569,Add 4.10%,42198000.0,4.89,206348220.0,,,,,
ALTRIA GROUP INC,0.09565145346998877,Reduce 20.35%,2794465.0,71.95000008946256,201061757.0,,,,,
MODERNA INC,0.0954705721864138,Reduce 46.45%,2865651.0,70.0300001640116,200681540.0,,,,,
BARRICK MNG CORP,0.0954424540636952,Reduce 38.92%,5462034.0,36.730352648848395,200622435.0,,,,,
GODADDY INC,0.09494380826016816,Add 19.43%,2351252.0,84.87999967676795,199574269.0,,,,,
QUALCOMM INC,0.09468818334044247,Add 315.87%,1077098.0,184.78999961006335,199036939.0,,,,,
TOWER SEMICONDUCTOR LTD,0.09398340488990622,Add 747.36%,757963.0,260.6400008971414,197555477.0,,,,,
AGILENT TECHNOLOGIES INC,0.09391430105317737,Reduce 12.37%,1486187.0,132.8299998586988,197410219.0,,,,,
CITIZENS FINL GROUP INC,0.09320138711466869,Reduce 5.46%,2795942.0,70.07000002145968,195911656.0,,,,,
ADOBE INC,0.09306314280986933,Reduce 13.15%,954156.0,205.0199998742344,195621063.0,,,,,
NXP SEMICONDUCTORS N V,0.09295350615571812,Buy 100%,695266.0,281.030000028766,195390604.0,,,,,
AXT INC,0.09238560190265649,Add 195.66%,2694185.0,72.08000007423395,194196855.0,,,,,
SERVICENOW INC,0.092341388348994,Reduce 57.87%,1955116.0,99.28000026596888,194103917.0,,,,,
MERCADOLIBRE INC,0.09221433420547688,Buy 100%,114197.0,1697.3900014886556,193836846.0,,,,,
ALCOA CORP,0.09217053739279234,Reduce 3.01%,3715857.0,52.14000000538234,193744784.0,,,,,
IONQ INC,0.09176160174501209,Add 41.63%,3621577.0,53.259999994477546,192885191.0,,,,,
TG THERAPEUTICS INC,0.09091672078161726,Add 474.73%,3478508.0,54.9400001379902,191109230.0,,,,,
JD.COM INC,0.09087442062089233,"Add 2,495.77%",134931935.0,1.415679053294537,191020314.0,,,,,
TAKE-TWO INTERACTIVE SOFTWAR,0.09025597272803516,Reduce 7.39%,758942.0,249.9799997891802,189720321.0,,,,,
SNOWFLAKE INC,0.09022571048249967,Reduce 96.74%,745213.0,254.5000006709491,189656709.0,,,,,
APPLIED OPTOELECTRONICS INC,0.08831330516397412,Reduce 7.52%,23784256.0,7.805028040397816,185636785.0,,,,,
NAVITAS SEMICONDUCTOR CORP,0.08774724960433748,Add 130.64%,10292797.0,17.91999997668272,184446922.0,,,,,
UNITED PARCEL SVCS INC,0.08711737891739188,Reduce 1.19%,1703469.0,107.5000002935187,183122918.0,,,,,
CARMAX INC,0.08648249592114989,Add 5.68%,3437103.0,52.890000096011086,181788378.0,,,,,
BATH &AMP; BODY WORKS INC,0.08636610197379008,Reduce 19.17%,7848842.0,23.12999994139263,181543715.0,,,,,
ZSCALER INC,0.08597846055308044,Add 6.34%,1280403.0,141.14999964854815,180728883.0,,,,,
PERFORMANCE FOOD GROUP CO,0.08545684975271735,Add 163.61%,1606874.0,111.78999971372988,179632444.0,,,,,
HIMS &AMP; HERS HEALTH INC,0.08533517756203526,Add 107.91%,5173830.0,34.66999998067196,179376686.0,,,,,
EQT CORP,0.0852223972727445,Reduce 40.89%,3369186.0,53.16999981597929,179139619.0,,,,,
XOMETRY INC,0.0848222127097694,Add 121.36%,72080416.0,2.4736042172675585,178298421.0,,,,,
LINDE PLC,0.08467459125723455,Reduce 37.18%,342984.0,518.9400001166235,177988117.0,,,,,
VIAVI SOLUTIONS INC,0.08438550860207741,Add 557.20%,3714774.0,47.74999986540231,177380458.0,,,,,
ROPER TECHNOLOGIES INC,0.08416296273534205,Reduce 54.71%,522807.0,338.39000051644297,176912661.0,,,,,
THE TRADE DESK INC,0.08407441907374812,Add 41.55%,9774698.0,18.080000016368793,176726540.0,,,,,
AIR PRODUCTS AND CHEMICALS I,0.08382713896394728,Reduce 18.99%,601019.0,293.1800009650277,176206751.0,,,,,
VENTURE GLOBAL INC,0.08336438283635313,Add 16.54%,15744297.0,11.130000024770874,175234026.0,,,,,
CARNIVAL CORP LTD,0.08311417983092613,Buy 100%,6115089.0,28.570000044153076,174708093.0,,,,,
AKAMAI TECHNOLOGIES INC,0.08309883795901085,"Add 2,744.20%",1477674.0,118.21000031130005,174675844.0,,,,,
INTUITIVE SURGICAL INC,0.08244231678167196,Reduce 33.02%,435767.0,397.6799987149096,173295820.0,,,,,
BLACKBERRY LTD,0.08178222143199596,"Add 3,583.94%",13596927.0,12.643171725493563,171908283.0,,,,,
DYNATRACE INC,0.08160243861293934,Add 23.61%,3906408.0,43.9099999283229,171530375.0,,,,,
GALAXY DIGITAL INC.,0.0815195314206453,Add 22.84%,6267597.0,27.340000003191015,171356102.0,,,,,
GARRETT MOTION INC,0.08029015029302186,Add 91.23%,4658347.0,36.230000040787,168771912.0,,,,,
AMERICAN TOWER CORP,0.08002648360447061,Reduce 11.06%,1028414.0,163.57000001944743,168217678.0,,,,,
GRANITE CONSTR INC,0.0795630861905314,Add 61.64%,44229299.0,3.7812854551459205,167243605.0,,,,,
MOODYS CORP,0.07953240530109112,Add 48.58%,369114.0,452.9200003251028,167179113.0,,,,,
STARBUCKS CORP,0.07910806783920016,Reduce 26.77%,1627235.0,102.19000021508879,166287145.0,,,,,
FIRST CTZNS BANCSHARES INC D,0.078837439292805,Add 13.39%,79642.0,2080.789997739886,165718277.0,,,,,
AGNICO EAGLE MINES LTD,0.07858269923405989,Add 458.48%,1064604.0,155.15892012429035,165182807.0,,,,,
ABBOTT LABORATORIES,0.07843140370552883,Reduce 66.34%,1816892.0,90.73999995596877,164864780.0,,,,,
LULULEMON ATHLETICA INC,0.07840959854260171,Reduce 21.38%,1443501.0,114.18000056806333,164818945.0,,,,,
MICROCHIP TECHNOLOGY INC.,0.07800172996104696,Add 25.93%,11680336.0,14.037403975365093,163961595.0,,,,,
ATI INC,0.07784372471247827,Reduce 52.62%,830185.0,197.1000006022754,163629464.0,,,,,
LOWES COS INC,0.07768529320829745,Reduce 19.13%,740607.0,220.48999941939516,163296437.0,,,,,
EXPEDITORS INTL WASH INC,0.07699069256196459,Add 0.80%,992983.0,162.97999965759735,161836369.0,,,,,
PENTAIR PLC,0.07695882805202987,Add 253.60%,2110219.0,76.66000021798685,161769389.0,,,,,
FLUOR CORP,0.0768696678421398,Add 2.63%,3084214.0,52.39000017508513,161581972.0,,,,,
BLACKROCK INC,0.07670705227756967,Reduce 7.67%,167686.0,961.5599990458356,161240150.0,,,,,
SUNRUN INC,0.076510813422933,Reduce 32.78%,21504020.0,7.478957469347591,160827651.0,,,,,
HALOZYME THERAPEUTICS INC,0.07612724093553885,Add 7.64%,2044479.0,78.27000032771186,160021372.0,,,,,
AXSOME THERAPEUTICS INC.,0.07607959259893027,Add 7.61%,653353.0,244.77000029080756,159921214.0,,,,,
CLEVELAND-CLIFFS INC NEW,0.07553547873722151,Add 15.95%,16909209.0,9.390000028978292,158777473.0,,,,,
AURORA INNOVATION INC,0.07522233547510022,Reduce 20.97%,23184639.0,6.82000000086264,158119238.0,,,,,
TOTALENERGIES SE,0.07458482739128254,Reduce 7.48%,2017738.0,77.70046457964314,156779180.0,,,,,
RALPH LAUREN CORP,0.07438217947904897,Add 37.86%,389510.0,401.4099997432672,156353209.0,,,,,
INTERNATIONAL BUSINESS MACHS,0.07415587723473156,Reduce 33.74%,554310.0,281.2100016236402,155877516.0,,,,,
JEFFERIES FINANCIAL GROUP IN,0.07362408292138455,Add 4.52%,3096432.0,49.97999988373715,154759671.0,,,,,
TELADOC HEALTH INC,0.0735321068555031,Add 2.04%,150914609.0,1.0241972995470572,154566335.0,,,,,
JABIL INC,0.07350788402402583,Add 37.06%,400839.0,385.4800006985348,154515418.0,,,,,
BJS WHSL CLUB HLDGS INC,0.07302210153020505,Add 164.94%,1759852.0,87.21999974997898,153494291.0,,,,,
GITLAB INC,0.07180743050278603,Add 161.39%,4944023.0,30.529999961569757,150941022.0,,,,,
GE VERNOVA INC,0.07111283413803855,Add 38.85%,127233.0,1174.8600048729497,149480963.0,,,,,
RIOT PLATFORMS INC,0.07105689427345667,,5455200.0,27.38,149363376.0,,,,,
CENTURI HOLDINGS INC,0.07100911653782298,Add 4.69%,4935944.0,30.239999886546524,149262946.0,,,,,
PROCTER &AMP; GAMBLE CO,0.07076969741879792,Reduce 63.07%,1014455.0,146.63999980284981,148759681.0,,,,,
STERLING INFRASTRUCTURE INC,0.07058805496448696,"Add 1,270.35%",176775.0,839.36,148377864.0,,,,,
ARAMARK,0.0695918746667074,Add 49.53%,2570894.0,56.89999976661815,146283868.0,,,,,
KENVUE INC,0.06924208483950263,Reduce 71.02%,7616358.0,19.109999950107387,145548601.0,,,,,
PAYPAL HLDGS INC,0.06922131486877643,Reduce 15.42%,3369730.0,43.180000178055806,145504942.0,,,,,
DAVITA INC,0.06863002649924224,Add 28.49%,648427.0,222.48000006168775,144262039.0,,,,,
DIGITALOCEAN HLDGS INC,0.06851655497177687,"Add 1,100.49%",917172.0,157.0299998255507,144023519.0,,,,,
AMER SPORTS INC,0.06830810551134005,Reduce 28.50%,4243066.0,33.8399998963014,143585353.0,,,,,
MONSTER BEVERAGE CORP NEW,0.06810711124253038,Add 27.55%,1489418.0,96.11999989257549,143162858.0,,,,,
SEA LTD,0.06808390933130275,Add 12.83%,59883488.0,2.389875603104482,143114087.0,,,,,
AMETEK INC,0.06803658258933011,Reduce 33.60%,591116.0,241.93999993233138,143014605.0,,,,,
HUMANA INC,0.06781061573586826,Reduce 47.03%,358843.0,397.2200015048364,142539617.0,,,,,
C H ROBINSON WORLDWIDE IN,0.06776126998851846,Reduce 42.88%,756270.0,188.33999894217675,142435891.0,,,,,
CRACKER BARREL OLD CTRY STOR,0.06704378617120367,"Add 54,848.37%",62218588.0,2.265042112495385,140927722.0,,,,,
ONTO INNOVATION INC,0.06693047734398311,Reduce 48.55%,371752.0,378.44999892401387,140689544.0,,,,,
MARSH &AMP; MCLENNAN COS INC,0.06657332414137121,Reduce 51.45%,839616.0,166.67000033348577,139938799.0,,,,,
INTERACTIVE BROKERS GROUP IN,0.06656012544080941,Add 216.42%,1607434.0,87.03999977604057,139911055.0,,,,,
CLEAR SECURE INC,0.06578755094001505,Add 63.83%,2481376.0,55.72999980655894,138287084.0,,,,,
ENERGY FUELS INC,0.06495813601451181,Reduce 17.63%,9416802.0,14.500000424772656,136543633.0,,,,,
PILGRIMS PRIDE CORP,0.06456078443386969,Add 34.89%,4827762.0,28.110000037284358,135708390.0,,,,,
T-MOBILE US INC,0.06438656482142963,Reduce 16.91%,806905.0,167.73000043375615,135342176.0,,,,,
SUNCOR ENERGY INC NEW,0.06433830707250056,Add 35.89%,2516488.0,53.74185650795871,135240737.0,,,,,
KEYSIGHT TECHNOLOGIES INC,0.06393081146460644,"Add 9,991.43%",383878.0,350.06999880170264,134384171.0,,,,,
LUMEN TECHNOLOGIES INC,0.06391537920366627,Add 16.36%,17493715.0,7.68000004573071,134351732.0,,,,,
JBS N.V.,0.06377062784053775,Add 77.03%,11312022.0,11.850000026520458,134047461.0,,,,,
NRG ENERGY INC,0.06356084252545928,Reduce 4.14%,914737.0,146.06000085270412,133606487.0,,,,,
SUN LIFE FINANCIAL INC.,0.06355017566905802,Add 4.19%,1703192.0,78.43159491120203,133584065.0,,,,,
PEPSICO INC,0.0631527817482937,Add 29.93%,980419.0,135.40000040798884,132748733.0,,,,,
KINDER MORGAN INC DEL,0.0630209541127986,Reduce 29.10%,4143623.0,31.97000016652094,132471628.0,,,,,
CARDINAL HEALTH INC,0.06218765055629794,Add 42.68%,550261.0,237.5599997092289,130720003.0,,,,,
FEDEX CORP,0.06203415524433992,Add 429.27%,416432.0,313.1299996157836,130397352.0,,,,,
COCA COLA CO,0.06195112578899641,Reduce 33.77%,1602348.0,81.27000002496337,130222822.0,,,,,
VALE S A,0.06113543857771647,Add 12.87%,8544430.0,15.039999976592938,128508227.0,,,,,
PLANET FITNESS MASTER ISSUER,0.06080867035942124,Add 820.17%,2450093.0,52.170000077548075,127821352.0,,,,,
PTC THERAPEUTICS INC,0.06010647655926533,Reduce 5.58%,1548919.0,81.57000010975396,126345323.0,,,,,
UPSTART HLDGS INC,0.06009267463089528,Add 8.93%,85399400.0,1.479124103916421,126316311.0,,,,,
AEHR TEST SYS,0.05947336233352107,Add 207.20%,1301421.0,96.05999980021838,125014501.0,,,,,
ALCON AG,0.059302763039393976,Add 60.07%,1857763.0,67.09999983851546,124655897.0,,,,,
VERADERMICS INC,0.05928438695063243,Add 655.22%,1013643.0,122.93999958565294,124617270.0,,,,,
MEDPACE HLDGS INC,0.05908989831295679,Reduce 45.78%,234537.0,529.5900007248323,124208450.0,,,,,
FORD MTR CO,0.05896707627873168,Reduce 36.67%,8917286.0,13.899999955143302,123950275.0,,,,,
MONDAY COM LTD,0.05892706343606835,Reduce 8.77%,1711095.0,72.38999997077894,123866167.0,,,,,
REPUBLIC SVCS INC,0.05885742630409261,Add 131.14%,580626.0,213.07999986221768,123719788.0,,,,,
RIGETTI COMPUTING INC,0.05883677621775733,Reduce 54.14%,6401469.0,19.319999987502868,123676381.0,,,,,
MODINE MFG CO,0.058767707109443304,Add 29.77%,462629.0,267.02000090785486,123531196.0,,,,,
REALTY INCOME CORP,0.05859161787138301,Reduce 12.84%,1987751.0,61.960000020123246,123161052.0,,,,,
DOXIMITY INC,0.05843230816646555,Add 104.13%,5922188.0,20.73999997973722,122826179.0,,,,,
PINNACLE WEST CAP CORP,0.0583786713190917,Reduce 4.77%,100555106.0,1.2203600382063144,122713433.0,,,,,
SILICON MOTION TECHNOLOGY CO,0.058372490136983875,Buy 100%,368105.0,333.33000095081564,122700440.0,,,,,
CF INDUSTRIES HOLD,0.058321932225237044,Add 626.18%,1132405.0,108.2600006181534,122594166.0,,,,,
SNAP INC,0.05827912208011901,Reduce 1.71%,133515353.0,0.9175287728895118,122504178.0,,,,,
HUBSPOT INC,0.05825455101303005,Add 339.19%,670936.0,182.50999946343615,122452529.0,,,,,
TWIST BIOSCIENCE CORP,0.05802739530602494,"Add 2,441.82%",1185605.0,102.87999966261951,121975042.0,,,,,
FASTLY INC,0.057793358139834904,Add 152.16%,6616726.0,18.360000096724573,121483090.0,,,,,
AIRBNB INC,0.05758712273477634,Reduce 68.16%,845909.0,143.10000011821603,121049578.0,,,,,
ON SEMICONDUCTOR CORP,0.05737943777519745,Add 258.94%,1410139.0,85.53271627832433,120613019.0,,,,,
CNX RES CORP,0.05699001616642905,Reduce 36.33%,3530635.0,33.92999984422066,119794445.0,,,,,
AECOM,0.05682080458169999,Add 61.09%,1711157.0,69.79999964936005,119438758.0,,,,,
ZILLOW GROUP INC,0.05616767108986788,Add 206.00%,3750795.0,31.47755475839122,118065855.0,,,,,
AERCAP HOLDINGS NV,0.055255785693780375,Add 22.79%,796742.0,145.78000030122675,116149049.0,,,,,
FIVE BELOW INC,0.05503672218316209,Reduce 54.39%,643465.0,179.78999945606986,115688572.0,,,,,
FEDEX FGHT HLDG CO INC,0.05503180264154915,Buy 100%,766081.0,151.0,115678231.0,,,,,
HOWMET AEROSPACE INC,0.05502764284347705,Add 260.03%,430222.0,268.8600001859505,115669487.0,,,,,
AGIOS PHARMACEUTICALS INC,0.05485232096066495,Add 15.88%,3107005.0,37.11000014483401,115300956.0,,,,,
BROOKFIELD CORP,0.054595573789835414,Reduce 25.17%,2694174.0,42.596085850431336,114761267.0,,,,,
AMERICAN EAGLE OUTFITTERS IN,0.05412840810502143,Add 46.52%,6615074.0,17.200000030233976,113779273.0,,,,,
TC ENERGY CORP,0.05409508119581022,Add 65.53%,1718093.0,66.1833899561898,113709219.0,,,,,
CROCS INC,0.05367365568771606,Add 76.56%,935207.0,120.63999948674464,112823372.0,,,,,
CARVANA CO,0.0533505120693192,Add 256.98%,1703800.0,65.82,112144116.0,,,,,
BROOKFIELD RENEWABLE CORP,0.05328915171763375,Add 107.25%,3017418.0,37.122843106258394,112015135.0,,,,,
TRADEWEB MKTS INC,0.05315631172505981,Add 191.54%,1121171.0,99.66000012486944,111735902.0,,,,,
AXON ENTERPRISE INC,0.05302288467955574,Add 9.12%,198811.0,560.6100014586718,111455435.0,,,,,
NUTRIEN LTD,0.05260829638759747,Add 109.47%,1756976.0,62.939937711158265,110583960.0,,,,,
VAXCYTE INC,0.052594908821546806,Reduce 33.62%,1901872.0,58.12999981071281,110555819.0,,,,,
LAM RESEARCH CORP,0.05251105254449136,Reduce 74.40%,254724.0,433.33000031406544,110379551.0,,,,,
ARISTA NETWORKS INC,0.05227578323317247,Reduce 35.59%,646839.0,169.8799995052865,109885009.0,,,,,
INTUITIVE MACHINES INC,0.052133696443351564,Reduce 16.87%,5123251.0,21.39000002147074,109586339.0,,,,,
INTELLIA THERAPEUTICS INC,0.05186475864745369,Add 12.48%,6443323.0,16.919999975168093,109021025.0,,,,,
LIQUIDIA CORPORATION,0.05151687507721082,Add 49.37%,1358206.0,79.7300004564845,108289765.0,,,,,
STERIS PLC,0.0510500933078868,Add 189.29%,509610.0,210.57000058868547,107308578.0,,,,,
GARTNER INC,0.051003874069335015,Add 216.12%,827121.0,129.61999997581975,107211424.0,,,,,
CARPENTER TECHNOLOGY CORP,0.05025982824772497,Add 2.81%,171272.0,616.8400030361063,105647421.0,,,,,
U HAUL HOLDING COMPANY,0.050182886255342424,Add 35.29%,1762470.0,59.85105391864826,105485687.0,,,,,
SPX TECHNOLOGIES INC,0.05008301399453866,Add 151.49%,429399.0,245.17000039590218,105275753.0,,,,,
ROIVANT SCIENCES LTD,0.05004884266154223,Add 113.44%,2972702.0,35.39000007400674,105203924.0,,,,,
ENPHASE ENERGY INC,0.0498680974372363,Reduce 3.53%,40177658.0,2.6090120285259037,104823993.0,,,,,
NUTANIX INC,0.04975899502979542,Add 7.68%,79948917.0,1.308268591055461,104594657.0,,,,,
EMERSON ELEC CO,0.04959271062227789,Add 3.69%,728223.0,143.15000075526316,104245123.0,,,,,
CARRIER GLOBAL CORPORATION,0.04958327495954207,Add 1.48%,1420931.0,73.35000010556459,104225289.0,,,,,
BCE INC,0.04951962300820963,Reduce 25.37%,4837273.0,21.518630641685924,104091491.0,,,,,
TRIP COM GROUP LTD,0.04947485142125133,Add 69.23%,2610376.0,39.84000006129385,103997380.0,,,,,
UNUM GROUP,0.04926986956924858,Add 11.08%,1158462.0,89.40000017264269,103566503.0,,,,,
ARCUTIS BIOTHERAPEUTICS INC,0.04926618026983765,Add 58.22%,3949609.0,26.220000005063792,103558748.0,,,,,
TERADYNE INC,0.04920791931024276,Reduce 75.75%,213782.0,483.8399958836572,103436282.0,,,,,
SITIME CORP,0.04901200395316887,Add 9.81%,138184.0,745.5599997105309,103024463.0,,,,,
ANALOG DEVICES INC,0.04862213420512966,Add 107.75%,257333.0,397.1699976295306,102204947.0,,,,,
TEXAS ROADHOUSE INC,0.04814090541523684,Reduce 47.42%,523694.0,193.2300007256146,101193392.0,,,,,
IMMUNITYBIO INC,0.04811035344908996,Reduce 8.12%,11551019.0,8.754999970132506,101129171.0,,,,,
PELOTON INTERACTIVE INC,0.047963280515216714,Reduce 4.53%,17059225.0,5.910000014654828,100820020.0,,,,,
