Stock,% of Portfolio,RecentActivity,Shares,ReportedPrice*,Value, ,Current Price,+/-Reported Price,52Week Low,52Week High
BOUNDLESS BIO INC,0.0016234639875182528,Add 18.19%,471570.0,2.5,1178925.0,,,,,
BTCS INC,0.0016180149156955245,Add 0.14%,1058530.0,1.1099997165880986,1174968.0,,,,,
TRUPANION INC,0.0016168168635131205,Add 21.54%,47400.0,24.77,1174098.0,,,,,
LGL GROUP INC,0.0016128316186672838,Add 1.74%,169494.0,6.910002713960377,1171204.0,,,,,
LAKE SHORE BANCORP INC,0.0016098874398558123,Reduce 4.92%,65641.0,17.80999680078,1169066.0,,,,,
MOVADO GROUP INC,0.0016077405854278029,Reduce 78.66%,29700.0,39.31,1167507.0,,,,,
LEXEO THERAPEUTICS INC,0.0016049065723342535,Buy 100%,250365.0,4.6549997004373616,1165449.0,,,,,
DOCGO INC,0.0016021951186018927,Add 49.26%,2254370.0,0.516099841640902,1163480.0,,,,,
ACHIEVE LIFE SCIENCE INC,0.00160106591999319,Add 536.98%,178049.0,6.5300001684929425,1162660.0,,,,,
TIDAL TRUST I,0.0015994685170833175,Buy 100%,20200.0,57.5,1161500.0,,,,,
PLATINUM GROUP METALS LTD,0.0015887190971570566,Add 32.79%,854588.0,1.3500002340309014,1153694.0,,,,,
SIGHT SCIENCES INC,0.001587220843393314,Reduce 27.51%,212658.0,5.419998307141044,1152606.0,,,,,
CEVA INC,0.0015846663758089928,Reduce 71.46%,24401.0,47.15999344289168,1150751.0,,,,,
LITE STRATEGY INC,0.0015843978468715574,Reduce 28.51%,1247350.0,0.9224002886118572,1150556.0,,,,,
BRIGHTSPIRE CAPITAL INC,0.0015813118296982608,Reduce 28.16%,210700.0,5.45,1148315.0,,,,,
GREAT ELM GROUP INC,0.0015783883069588997,Reduce 3.88%,525776.0,2.180000608624205,1146192.0,,,,,
KOPIN CORP,0.0015781018760923022,Buy 100%,255800.0,4.48,1145984.0,,,,,
RICHMOND MUT BANCORPORATION,0.0015775937367183857,Add 88.15%,72142.0,15.880000554462033,1145615.0,,,,,
VAXCYTE INC,0.0015716847230233322,Reduce 64.13%,19634.0,58.12997860853621,1141324.0,,,,,
WHITESTONE REIT,0.0015691674363688094,Add 11.69%,60100.0,18.96,1139496.0,,,,,
SOLITARIO RESOURCES CORP,0.001560227488359421,Reduce 6.61%,1505853.0,0.7524001346745001,1133004.0,,,,,
COYA THERAPEUTICS INC,0.0015546696278902444,Add 85.63%,192986.0,5.849999481827697,1128968.0,,,,,
CAPITAL GROUP GBL GROWTH EQT,0.0015306163204534006,Add 145.40%,26258.0,42.32999466829157,1111501.0,,,,,
ACCENDRA HEALTH INC,0.0015278497838620787,Add 2.04%,324413.0,3.419998582054357,1109492.0,,,,,
OP BANCORP,0.001523401843000969,Reduce 12.56%,73800.0,14.99,1106262.0,,,,,
GSI TECHNOLOGY INC,0.0015211475769979852,Add 81.57%,142901.0,7.730001889419948,1104625.0,,,,,
CONTINEUM THERAPEUTICS INC,0.0015189745582119695,Reduce 3.03%,67300.0,16.39,1103047.0,,,,,
NORTHWESTERN ENERGY GROUP IN,0.001511539749323693,Buy 100%,15326.0,71.61999217016835,1097648.0,,,,,
RADIANT LOGISTICS INC,0.0015098404431247428,Add 186.17%,115900.0,9.46,1096414.0,,,,,
TPG RE FIN TR INC,0.0015007545255391072,Reduce 29.81%,130205.0,8.370001152029491,1089816.0,,,,,
RILEY EXPLORATION PERMIAN IN,0.001497631327436012,Reduce 76.78%,32996.0,32.959995150927384,1087548.0,,,,,
NLI HOLDINGS INC,0.001497080498846401,Buy 100%,182714.0,5.949998358089692,1087148.0,,,,,
ULTRALIFE CORP,0.001495104401281171,Reduce 13.28%,171790.0,6.32000116421212,1085713.0,,,,,
WISDOMTREE TR,0.0014948675449876383,Reduce 76.12%,6256.0,173.51998081841433,1085541.0,,,,,
USIO INC,0.0014932384694338633,Add 9.11%,437241.0,2.480000731861834,1084358.0,,,,,
ASSEMBLY BIOSCIENCES INC,0.0014925237693388428,Add 152.00%,39441.0,27.48000811338455,1083839.0,,,,,
ADLAI NORTYE LTD,0.00149019789561921,Add 42.58%,94100.0,11.5,1082150.0,,,,,
GLOBAL BUSINESS TRAVEL GROUP,0.0014844444910007215,Reduce 71.64%,114800.0,9.39,1077972.0,,,,,
CHARGEPOINT HOLDINGS INC,0.0014743615736678899,Add 25.75%,181159.0,5.91000171120397,1070650.0,,,,,
SIMPSON MFG INC,0.0014702785567473975,Buy 100%,5100.0,209.35,1067685.0,,,,,
LEGACY ED INC,0.0014655896283783327,Add 25.69%,90500.0,11.76,1064280.0,,,,,
INNOVATE CORP,0.0014649520442858578,Buy 100%,56980.0,18.67000702000702,1063817.0,,,,,
NEOGEN CORP,0.0014637471067460836,Buy 100%,118236.0,8.990003044757941,1062942.0,,,,,
KARYOPHARM THERAPEUTICS INC,0.0014559101929873912,Add 2.66%,108214.0,9.770002033008668,1057251.0,,,,,
NORTHERN TECHNOLOGIES INTL C,0.0014449046377669607,Add 3.20%,122577.0,8.55999902102352,1049259.0,,,,,
MAYVILLE ENGR CO INC,0.001444382727678304,Reduce 55.48%,28000.0,37.46,1048880.0,,,,,
THE BEACHBODY COMPANY INC,0.001442044460315405,Reduce 0.39%,102464.0,10.219999219237977,1047182.0,,,,,
CIVISTA BANCSHARES INC,0.0014364563042738,Reduce 28.91%,36964.0,28.219997835732062,1043124.0,,,,,
NOAH HLDGS LTD,0.001434229579700297,Add 9.17%,104255.0,9.989995683660256,1041507.0,,,,,
CORBUS PHARMACEUTICALS HLDGS,0.0014314795679666635,Reduce 68.06%,110822.0,9.379996751547527,1039510.0,,,,,
GLOBAL SELF STORAGE INC,0.0014292803848226412,Reduce 8.37%,198075.0,5.24,1037913.0,,,,,
RGC RES INC,0.0014261764657201824,Reduce 5.25%,43333.0,23.900006923130178,1035659.0,,,,,
KT CORP,0.0014228219196094505,Reduce 93.45%,59793.0,17.279999331025373,1033223.0,,,,,
XP INC,0.0014174141599309434,Buy 100%,63398.0,16.23546484116218,1029296.0,,,,,
JELD-WEN HLDG INC,0.001412460833838865,Add 27.29%,683799.0,1.5000007312090249,1025699.0,,,,,
RIMINI STR INC DEL,0.0014092439948755362,Reduce 16.16%,240226.0,4.260000999059219,1023363.0,,,,,
SHUTTERSTOCK INC,0.0014062020439894087,Reduce 9.96%,73201.0,13.950000683050778,1021154.0,,,,,
AMCON DISTRG CO,0.0014034189825403985,,14001.0,72.79001499892865,1019133.0,,,,,
TRIPLE FLAG PRECIOUS METAL,0.0014025886084415597,Add 28.34%,33985.0,29.969986758864206,1018530.0,,,,,
FIFTH DIST BANCORP INC,0.0013991018634693213,Reduce 2.12%,62600.0,16.23,1015998.0,,,,,
DIGIMARC CORP,0.0013934338372822228,Buy 100%,123100.0,8.22,1011882.0,,,,,
AEYE INC,0.0013895064294382952,Reduce 49.75%,700715.0,1.4400005708454935,1009030.0,,,,,
CVD EQUIP CORP,0.0013889253052762557,Reduce 24.95%,135748.0,7.430002651972773,1008608.0,,,,,
KARAT PACKAGING INC,0.001387603316661189,Reduce 27.81%,30115.0,33.46000332060435,1007648.0,,,,,
SB FINL GROUP INC,0.0013865842837704084,Add 43.20%,39846.0,25.269989459418763,1006908.0,,,,,
FIRST NATL CORP VA,0.001384879469285562,Buy 100%,33500.0,30.02,1005670.0,,,,,
CODA OCTOPUS GROUP INC,0.001384792713782698,Add 382.60%,102928.0,9.770004274832893,1005607.0,,,,,
STAR HLDGS,0.0013817232214670902,Add 17.19%,109899.0,9.130001182904303,1003378.0,,,,,
BETA TECHNOLOGIES INC,0.0013770370472409735,Buy 100%,59700.0,16.75,999975.0,,,,,
EXPEDIA GROUP INC,0.0013742236902195347,Buy 100%,3900.0,255.88,997932.0,,,,,
VICTORY PORTFOLIOS II,0.0013734222346216505,Add 19.13%,21800.0,45.75,997350.0,,,,,
AMERICAN VANGUARD CORP,0.001369877652647503,Add 62.75%,355277.0,2.800001125882058,994776.0,,,,,
HENNESSY ADVISORS INC,0.0013654118098572305,Reduce 2.40%,97688.0,10.149997952665629,991533.0,,,,,
NORTECH SYS INC,0.0013637359138733388,Add 42.27%,62599.0,15.819997124554705,990316.0,,,,,
FRANKLIN STR PPTYS CORP,0.0013595124356624954,Add 13.26%,1916987.0,0.5150003625481028,987249.0,,,,,
CONTANGO SILVER &AMP; GOLD INC,0.0013531916775967076,Reduce 54.00%,62233.0,15.789998875194833,982659.0,,,,,
KRISPY KREME INC,0.0013500189049205475,Buy 100%,277721.0,3.529999531904321,980355.0,,,,,
VERTICAL AEROSPACE LTD,0.0013475690947682521,Add 58.05%,562400.0,1.74,978576.0,,,,,
CALERES INC,0.0013448631493217873,Reduce 64.48%,78950.0,12.36999366687777,976611.0,,,,,
PEAPACK-GLADSTONE FINL CORP,0.0013422508447355566,Add 54.91%,20594.0,47.32999902884335,974714.0,,,,,
RAMACO RES INC,0.0013399938245896251,Reduce 74.90%,113810.0,8.549995606712942,973075.0,,,,,
IRON MTN INC DEL,0.0013393218137102993,Add 220.83%,7700.0,126.31,972587.0,,,,,
NATURAL HEALTH TRENDS CORP,0.001326141862632379,Reduce 2.04%,544077.0,1.7699994669872094,963016.0,,,,,
AUDIOEYE INC,0.0013230338123154984,Add 31.97%,165363.0,5.80999981858094,960759.0,,,,,
PROTARA THERAPEUTICS INC,0.0013229938772427515,Add 100.08%,251500.0,3.82,960730.0,,,,,
SAGA COMMUNICATIONS INC,0.001322919515383154,Reduce 0.49%,105918.0,9.06999754527087,960676.0,,,,,
OPTIMIZERX CORP,0.0013209475490323461,Reduce 22.67%,167700.0,5.72,959244.0,,,,,
DLH HLDGS CORP,0.0013148732867604093,Reduce 6.04%,181873.0,5.249998625414437,954833.0,,,,,
MAMMOTH ENERGY SVCS INC,0.0013080939638937705,Add 26.00%,292280.0,3.25,949910.0,,,,,
VELOCITY FINL INC,0.001306626005702457,Add 85.56%,51400.0,18.46,948844.0,,,,,
TORO CORP,0.0013023708548477108,Add 7.80%,194200.0,4.87,945754.0,,,,,
RED ROBIN GOURMET BURGERS IN,0.0013001344907738897,Reduce 27.88%,118164.0,7.989996953386818,944130.0,,,,,
UNIVERSAL ELECTRS INC,0.0012937972078504135,Reduce 8.69%,196966.0,4.770000913863306,939528.0,,,,,
COLONY BANKCORP INC,0.0012931623779008868,Reduce 55.68%,46743.0,20.090002781165094,939067.0,,,,,
PAGSEGURO DIGITAL LTD,0.001288622173251017,Add 17.29%,103400.0,9.05,935770.0,,,,,
ARK 21SHARES BITCOIN ETF,0.0012877683889371196,Buy 100%,48055.0,19.459993757153264,935150.0,,,,,
CITIZENS INC,0.001283626157943244,Reduce 5.86%,162394.0,5.740002709459709,932142.0,,,,,
BOS BETTER ONLINE SOLUTIONS,0.0012779567546846715,Reduce 15.05%,206687.0,4.4900017901464535,928025.0,,,,,
OHIO VY BANC CORP,0.0012723768610719108,Add 43.99%,21275.0,43.429988249118686,923973.0,,,,,
SOUTH PLAINS FINANCIAL INC,0.0012671343499702867,Reduce 72.05%,21357.0,43.084983846045795,920166.0,,,,,
KALTURA INC,0.0012660244303622204,Add 8.08%,707200.0,1.3,919360.0,,,,,
HILLMAN SOLUTIONS CORP,0.0012585634571159376,Buy 100%,108287.0,8.439997414278722,913942.0,,,,,
UPSTREAM BIO INC,0.001251201633015785,Add 111.43%,131300.0,6.92,908596.0,,,,,
LARIMAR THERAPEUTICS INC,0.0012492806183095162,Reduce 59.80%,297443.0,3.0499994957016976,907201.0,,,,,
CACI INTL INC,0.0012490905824461003,Buy 100%,1958.0,463.2599591419816,907063.0,,,,,
OPTIMUMBANK HLDGS INC,0.0012469354655892466,Add 24.44%,155051.0,5.84000103191853,905498.0,,,,,
AIRJOULE TECHNOLOGIES CORP,0.001243523082476606,Reduce 58.55%,163000.0,5.54,903020.0,,,,,
SPORTSMANS WHSE HLDGS INC,0.001242309882507987,Add 40.06%,678300.0,1.33,902139.0,,,,,
SPDR INDEX SHS FDS,0.0012335723640052806,Reduce 93.11%,17300.0,51.78,895794.0,,,,,
TREDEGAR CORP,0.001230975207205264,Reduce 42.53%,112300.0,7.96,893908.0,,,,,
BERKSHIRE HATHAWAY INC DEL,0.0012289729452820278,Add 4.01%,1791.0,498.2992741485204,892454.0,,,,,
VIA TRANSN INC,0.0012240237504043718,Reduce 85.13%,49000.0,18.14,888860.0,,,,,
NEW HORIZON AIRCRAFT LTD,0.0012225613004989541,Reduce 1.47%,450659.0,1.9699994896362882,887798.0,,,,,
ROUNDHILL ETF TRUST,0.0012217446971148557,Buy 100%,28500.0,31.13,887205.0,,,,,
AWARE INC MASS,0.001219184721244638,Add 0.02%,655812.0,1.3499996950345525,885346.0,,,,,
VERA BRADLEY INC,0.0012187592061591636,Add 2.62%,227516.0,3.889998945129134,885037.0,,,,,
OFG BANCORP,0.0012186091053684944,Buy 100%,18034.0,49.069978928690254,884928.0,,,,,
ORTHOFIX MED INC,0.0012182538209281953,Reduce 5.10%,96791.0,9.140002686200162,884670.0,,,,,
ORAMED PHARMACEUTICALS INC,0.0012174385946155707,Add 24.44%,183800.0,4.81,884078.0,,,,,
METAGENOMI THERAPEUTICS INC,0.0012165820561587256,Reduce 5.77%,742400.0,1.19,883456.0,,,,,
SIFY TECHNOLOGIES LTD,0.0012099900150125541,Add 193.89%,52900.0,16.61,878669.0,,,,,
SENSTAR TECHNOLOGIES CORP,0.0012086611410401173,Reduce 1.77%,454769.0,1.9299996261838428,877704.0,,,,,
RAVE RESTAURANT GROUP INC,0.0012074809907868756,Add 51.44%,268149.0,3.269999142267918,876847.0,,,,,
RYERSON HLDG CORP,0.001203152855144006,Reduce 52.11%,35502.0,24.60999380316602,873704.0,,,,,
SEACOR MARINE HLDGS INC,0.001203050951854928,Reduce 5.15%,114200.0,7.65,873630.0,,,,,
HAGERTY INC,0.0012026722571995704,Reduce 53.53%,73268.0,11.92000600535022,873355.0,,,,,
PATHWARD FINANCIAL INC,0.0011988784252886238,Reduce 78.29%,10000.0,87.06,870600.0,,,,,
ANGEL OAK MORTGAGE REIT INC,0.001198652585566883,Add 207.03%,95863.0,9.079999582737866,870436.0,,,,,
CAESARSTONE LTD,0.0011972892848075957,Add 10.02%,414022.0,2.0999995169338828,869446.0,,,,,
INVIVYD INC,0.0011957510959711064,Add 17.61%,995334.0,0.8723996166111074,868329.0,,,,,
THIRD COAST BANCSHARES INC,0.0011891149885377664,Reduce 52.40%,21374.0,40.40001871432582,863510.0,,,,,
HARLEY DAVIDSON INC,0.0011890158393916364,Buy 100%,35300.0,24.46,863438.0,,,,,
SEACOAST BKG CORP FLA,0.0011861281205106,Reduce 42.18%,25905.0,33.2499903493534,861341.0,,,,,
RANPAK HOLDINGS CORP,0.0011807878373343201,Buy 100%,117300.0,7.31,857463.0,,,,,
STAR EQUITY HOLDINGS INC,0.0011806198346144888,Reduce 0.62%,80426.0,10.65999801059359,857341.0,,,,,
CHAMPIONS ONCOLOGY INC,0.0011794341760753507,Reduce 4.47%,139039.0,6.159998273865606,856480.0,,,,,
DMC GLOBAL INC,0.0011758592985287746,Add 483.21%,146968.0,5.809999455663818,853884.0,,,,,
ADVISORSHARES TR,0.0011696514603238572,Add 41.22%,167200.0,5.08,849376.0,,,,,
MANHATTAN BRDG CAP INC,0.0011616410355594375,Reduce 4.79%,186628.0,4.520002357631224,843559.0,,,,,
COMSTOCK INC,0.0011588015141799919,Buy 100%,202283.0,4.159998615800636,841497.0,,,,,
CARPARTS COM INC,0.001157114601624308,Reduce 90.24%,130477.0,6.440000919702323,840272.0,,,,,
MORGAN STANLEY ETF TRUST,0.0011522163583911908,Reduce 43.69%,16500.0,50.71,836715.0,,,,,
JINKOSOLAR HLDG CO LTD,0.0011521130780306388,Reduce 39.42%,49800.0,16.8,836640.0,,,,,
LESAKA TECHNOLOGIES INC,0.001150484002476864,Reduce 9.58%,168100.0,4.97,835457.0,,,,,
NEOVOLTA INC,0.0011440930137659009,Buy 100%,263751.0,3.150001327009187,830816.0,,,,,
GRIDAI TECHNOLOGIES CORP,0.0011386274170854843,Reduce 4.08%,176300.0,4.69,826847.0,,,,,
SABRE CORP,0.0011382803950740292,Add 272.41%,395500.0,2.09,826595.0,,,,,
EVI INDS INC,0.0011376786148398791,Add 242.99%,55897.0,14.780006082616241,826158.0,,,,,
KYIVSTAR GROUP LTD,0.0011311760833395198,Reduce 37.28%,50800.0,16.17,821436.0,,,,,
SOLID BIOSCIENCES INC,0.0011294451044966667,Reduce 33.94%,82100.0,9.99,820179.0,,,,,
CARDIOL THERAPEUTICS INC,0.0011281065910239117,Add 236.30%,772837.0,1.0599997153345402,819207.0,,,,,
KNOWLES CORP,0.0011252822174306807,Reduce 72.79%,19700.0,41.48,817156.0,,,,,
STANDARD BIOTOOLS INC,0.001123918916671393,Buy 100%,992058.0,0.8226998824665493,816166.0,,,,,
ORION S.A.,0.0011238638338124322,Add 21.52%,123096.0,6.629996100604406,816126.0,,,,,
RBB BANCORP,0.001121247398011779,Buy 100%,29700.0,27.415016835016836,814226.0,,,,,
REDWOOD TRUST INC,0.0011200879038306478,Add 358.82%,171600.0,4.74,813384.0,,,,,
WESTWATER RES INC,0.0011187865712876913,Reduce 4.93%,1608790.0,0.5050000310792583,812439.0,,,,,
SAFEHOLD INC,0.0011182095783400737,Add 62.35%,51721.0,15.700005800351889,812020.0,,,,,
TITAN AMER SA,0.0011022107619548184,Reduce 56.85%,42894.0,18.659999067468643,800402.0,,,,,
COGNITION THERAPEUTICS INC,0.0010979129218843776,Reduce 37.94%,693288.0,1.1499997115195995,797281.0,,,,,
FORWARD INDUSTRIES INC,0.0010974763902271108,Reduce 52.81%,188854.0,4.220000635411482,796964.0,,,,,
FREEDOM HOLDING CORP,0.0010959657428201023,Buy 100%,6100.0,130.47,795867.0,,,,,
ELEDON PHARMACEUTICALS INC,0.001090015416980828,Add 716.67%,200900.0,3.94,791546.0,,,,,
CROWN CRAFTS INC,0.0010897358714716005,Add 8.28%,278642.0,2.8399989951263627,791343.0,,,,,
DIGITAL RLTY TR INC,0.0010880957793460333,Reduce 86.63%,4400.0,179.58,790152.0,,,,,
BUTTERFLY NETWORK INC,0.0010878603001239745,Buy 100%,93822.0,8.419997441964572,789981.0,,,,,
COHERUS ONCOLOGY INC,0.0010855151474037051,Add 69.75%,563056.0,1.3999992895910887,788278.0,,,,,
PALMER SQUARE CAPITAL BDC IN,0.0010776162654286816,Reduce 51.77%,75100.0,10.42,782542.0,,,,,
NUVEEN CHURCHILL DIRECT LEND,0.0010775033455678112,Reduce 58.56%,63000.0,12.42,782460.0,,,,,
CITI TRENDS INC,0.0010770241246948497,Buy 100%,13522.0,57.83996450229256,782112.0,,,,,
ICON PUB LTD CO,0.00107644988589018,Buy 100%,4500.0,173.71,781695.0,,,,,
8X8 INC NEW,0.001075257341993672,Reduce 1.27%,456625.0,1.7100005474952094,780829.0,,,,,
JBG SMITH PPTYS,0.0010626061863617782,Add 171.13%,52600.0,14.67,771642.0,,,,,
AMARIN CORP PLC,0.0010617248606184005,Add 151.19%,48369.0,15.940002894415844,771002.0,,,,,
BANK OF THE JAMES FINL GP IN,0.001060506152363886,Buy 100%,30177.0,25.51999867448719,770117.0,,,,,
BANK7 CORP,0.0010583000838624932,Add 31.93%,15700.0,48.95,768515.0,,,,,
WEYCO GROUP INC,0.0010575330550514597,Reduce 14.46%,19526.0,39.33002150978183,767958.0,,,,,
AVIAT NETWORKS INC,0.0010510305235511004,Reduce 50.01%,34380.0,22.2,763236.0,,,,,
BILL HOLDINGS INC,0.0010407135040676838,Buy 100%,20900.0,36.16,755744.0,,,,,
RHINEBECK BANCORP INC,0.001032146742427757,Add 78.19%,43300.0,17.31,749523.0,,,,,
SUNPOWER INC,0.0010301913009346372,Reduce 21.29%,1088467.0,0.687299660899228,748103.0,,,,,
EPSILON ENERGY LTD,0.001030172021934001,Reduce 41.13%,138279.0,5.409997179615126,748089.0,,,,,
SEAPORT ENTMT GROUP INC,0.0010256056529261248,Reduce 65.98%,27999.0,26.599985713775492,744773.0,,,,,
BANCFIRST CORP,0.001023490471142018,Buy 100%,6688.0,111.12993421052632,743237.0,,,,,
FOSSIL GROUP INC,0.0010140616627593495,Add 85.41%,177872.0,4.1399995502383735,736390.0,,,,,
ELTEK LTD,0.0010115540156051448,Reduce 3.73%,77323.0,9.500006466381283,734569.0,,,,,
SEVEN HILLS REALTY TRUST,0.0010103532092797924,Reduce 10.49%,87034.0,8.430004366109797,733697.0,,,,,
RITHM PPTY TR INC,0.001008406030215517,Reduce 15.27%,50853.0,14.399996067095353,732283.0,,,,,
SENSUS HEALTHCARE INC,0.001007808381195789,Reduce 3.92%,242334.0,3.020001320491553,731849.0,,,,,
OCTAVE SPECIALTY GROUP INC,0.0010070909269578206,Reduce 48.53%,117200.0,6.24,731328.0,,,,,
NORTHPOINTE BANCSHARES INC.,0.0010063059962176248,Buy 100%,38100.0,19.18,730758.0,,,,,
MASTECH HLDGS INC,0.0010008954823961694,Reduce 8.20%,94027.0,7.73000308422049,726829.0,,,,,
SHENANDOAH TELECOMMUNICATION,0.0009967794157603003,Reduce 24.76%,48000.0,15.08,723840.0,,,,,
CHAIN BRIDGE BANCORP INC,0.000995980714305364,Add 13.16%,17200.0,42.05,723260.0,,,,,
YOUDAO INC,0.000992565577049775,Reduce 7.72%,58600.0,12.3,720780.0,,,,,
BROADWIND INC,0.0009922736378972813,Reduce 23.04%,149186.0,4.8299974528441005,720568.0,,,,,
CI&AMP;T INC,0.000991174734861007,Add 229.51%,215500.0,3.34,719770.0,,,,,
SI BONE INC,0.0009910948647155133,Reduce 90.67%,44100.0,16.32,719712.0,,,,,
HANOVER BANCORP INC,0.0009890898486493288,Buy 100%,30800.0,23.32,718256.0,,,,,
LEONABIO INC,0.0009798235347005955,Add 20.56%,77424.0,9.190005682992354,711527.0,,,,,
ABRDN SILVER ETF TRUST,0.0009754788742000378,Buy 100%,12600.0,56.22,708372.0,,,,,
SONO TEK CORP,0.0009691829034207826,Add 29.07%,115000.0,6.12,703800.0,,,,,
UNIVERSAL CORP VA MTNS BK EN,0.0009683552834648919,Reduce 83.17%,13479.0,52.16996809852363,703199.0,,,,,
NATIONAL STORAGE AFFILIATES,0.000967566221510274,Buy 100%,15800.0,44.47,702626.0,,,,,
SUPERIOR GROUP OF CO INC,0.0009629805735017613,Add 14.13%,53300.0,13.12,699296.0,,,,,
AGENUS INC,0.0009622135446907278,Reduce 20.06%,228346.0,3.060001051036585,698739.0,,,,,
COMTECH TELECOMMUNICATIONS C,0.0009615401567399282,Add 41.10%,332500.0,2.1,698250.0,,,,,
CINGULATE INC,0.0009604040727738553,Add 299.84%,127500.0,5.47,697425.0,,,,,
VIRGINIA NATL BK CHRLOTSVLE,0.0009594965826724708,Add 1.29%,15700.0,44.38,696766.0,,,,,
INGRAM MICRO HLDG CORP,0.0009594359915276137,Buy 100%,25400.0,27.43,696722.0,,,,,
GLOBUS MARITIME LIMITED NEW,0.0009585408950694956,Add 62.68%,232800.0,2.99,696072.0,,,,,
HEALTH CATALYST INC,0.0009571183802368248,Add 60.90%,349266.0,1.9899990265299228,695039.0,,,,,
KORU MEDICAL SYSTEMS INC,0.0009537321614821904,Add 259.26%,164900.0,4.2,692580.0,,,,,
SELECTQUOTE INC,0.0009535572734049889,Reduce 19.39%,823271.0,0.8410997107878208,692453.0,,,,,
PAYSAFE LIMITED,0.0009524886659411434,Add 31.91%,92594.0,7.4699980560295485,691677.0,,,,,
NEW FOUND GOLD CORP,0.000944555357179269,Reduce 36.94%,445400.0,1.54,685916.0,,,,,
NIU TECHNOLOGIES,0.0009410906453506151,Add 6.25%,340000.0,2.01,683400.0,,,,,
COGENT COMM HOLDINGS INC,0.0009409887420615369,Reduce 26.66%,49231.0,13.87999431252666,683326.0,,,,,
BRITISH AMERN TOB PLC,0.0009354418981641528,Reduce 98.11%,10999.0,61.75997817983453,679298.0,,,,,
WESTROCK COFFEE CO,0.0009347657560704052,Add 99.29%,83700.0,8.11,678807.0,,,,,
RXSIGHT INC,0.0009338472493972287,Add 132.94%,140693.0,4.81999815200472,678140.0,,,,,
TRANSCAT INC,0.000933220681876546,Reduce 78.95%,7305.0,92.77002053388091,677685.0,,,,,
PURE CYCLE CORP,0.0009330595645140849,Reduce 25.08%,63265.0,10.709997629020785,677568.0,,,,,
VULCAN MATLS CO,0.0009282811264992082,Reduce 98.66%,2285.0,295.0100656455142,674098.0,,,,,
GENERATE BIOMEDICINES INC,0.0009219300728609918,Buy 100%,39685.0,16.870001259921885,669486.0,,,,,
51TALK ONLINE EDUCATION GROU,0.0009153614419298791,Reduce 5.87%,41675.0,15.94999400119976,664716.0,,,,,
NATURAL ALTERNATIVES INTL IN,0.0009131663900002788,Reduce 4.77%,277457.0,2.38999917104272,663122.0,,,,,
EMERALD HOLDING INC,0.0009096355787408714,Reduce 21.97%,131063.0,5.040003662360849,660558.0,,,,,
MCGRAW HILL INC,0.0009084141163434088,Reduce 58.81%,69659.0,9.470003876024634,659671.0,,,,,
VTV THERAPEUTICS INC,0.0009049328796570665,Buy 100%,17454.0,37.64999427065429,657143.0,,,,,
ALUMIS INC,0.0009042498522059487,Reduce 68.96%,23335.0,28.140004285408185,656647.0,,,,,
SOPHIA GENETICS SA,0.0009002480825024239,Add 89.46%,113300.0,5.77,653741.0,,,,,
ENTERA BIO LTD,0.0008990335054623312,Reduce 22.09%,368847.0,1.7699994848812652,652859.0,,,,,
FIVE STAR BANCORP,0.0008917598139365162,Reduce 54.61%,13300.0,48.69,647577.0,,,,,
BIODESIX INC,0.0008896046970796628,Add 139.77%,28648.0,22.549986037419714,646012.0,,,,,
GENESCO INC,0.0008882207402482648,Add 54.03%,19100.0,33.77,645007.0,,,,,
HERON THERAPEUTICS INC,0.000885656633163625,Reduce 12.30%,1506900.0,0.4268000530891234,643145.0,,,,,
READING INTL INC,0.0008855382050168587,Reduce 1.88%,502390.0,1.279999601902904,643059.0,,,,,
NEUROGENE INC,0.0008837177165281938,Reduce 52.98%,20405.0,31.449987748100956,641737.0,,,,,
LARGO INC,0.0008794515491016556,Reduce 22.14%,1007000.0,0.6341996027805362,638639.0,,,,,
U S GLOBAL INVS INC,0.0008765431741485089,Add 5.86%,204015.0,3.1200009803200746,636527.0,,,,,
NETWORK-1 TECHNOLOGIES INC,0.0008670950867652039,Reduce 7.17%,428344.0,1.4700007470631082,629666.0,,,,,
LOANDEPOT INC,0.0008668664929005152,Reduce 38.57%,503600.0,1.25,629500.0,,,,,
SPRUCE POWER HOLDING CORP,0.0008652346632037924,Add 3.09%,243533.0,2.5799994251292433,628315.0,,,,,
GRAIL INC,0.000864916559693292,Reduce 83.33%,9200.0,68.27,628084.0,,,,,
AN2 THERAPEUTICS INC,0.0008644538636780185,Reduce 34.76%,129700.0,4.84,627748.0,,,,,
KIMBALL ELECTRONICS INC,0.0008613017470739688,Buy 100%,24432.0,25.59999181401441,625459.0,,,,,
AUREUS GREENWAY HLDGS INC,0.0008593421743664272,Buy 100%,156400.0,3.99,624036.0,,,,,
FIRST BK WILLIAMSTOWN NEW JE,0.0008582047133288803,Reduce 35.61%,35150.0,17.730014224751066,623210.0,,,,,
MODIV INDUSTRIAL INC,0.0008578053626014123,Reduce 52.71%,35800.0,17.4,622920.0,,,,,
FIRST SEACOAST BANCORP INC,0.0008574666030188013,Add 70.73%,36932.0,16.860012996859094,622674.0,,,,,
TECNOGLASS INC,0.0008573275187999245,Buy 100%,13300.0,46.81,622573.0,,,,,
BRASILAGRO COMPANHIA BRASILE,0.0008529511856554641,Add 24.37%,173500.0,3.57,619395.0,,,,,
ADAGENE INC,0.0008473120779693203,Add 324.23%,146500.0,4.2,615300.0,,,,,
